user_id,gender,age,height_cm,weight_kg,body_type,goal,activity,diet,spicy_pref,bmi
SU003227,male,20,159.2,49.5,ecto,gain,high,veg,high,19.5
SU003228,female,59,162.4,55.7,meso,maintain,high,non-veg,high,21.1
SU003229,female,37,156.4,46.9,ecto,gain,med,veg,medium,19.2
SU003230,male,21,164.5,50.6,ecto,maintain,med,veg,high,18.7
SU003231,female,23,170.2,74.6,endo,maintain,high,veg,high,25.8
SU003232,female,54,158.9,61.6,endo,gain,med,non-veg,medium,24.4
SU003233,male,51,169.2,64.2,meso,maintain,med,veg,high,22.4
SU003234,female,51,168.3,58.8,meso,gain,low,non-veg,low,20.8
SU003235,female,50,159.8,54.2,meso,maintain,low,veg,medium,21.2
SU003236,female,31,165.4,52.6,ecto,gain,med,veg,low,19.2
SU003237,male,25,175.7,64.5,ecto,maintain,high,non-veg,medium,20.9
SU003238,female,50,148.7,45.2,meso,loss,med,non-veg,medium,20.4
SU003239,female,54,151.1,46.7,meso,maintain,med,veg,high,20.5
SU003240,male,20,174.6,74,endo,gain,low,non-veg,medium,24.3
SU003241,female,60,165.1,66.1,endo,gain,low,non-veg,medium,24.2
SU003242,female,53,150.1,52.5,endo,maintain,med,veg,low,23.3
SU003243,female,56,162.1,55.6,meso,loss,low,veg,low,21.2
SU003244,female,48,164,64.5,endo,maintain,high,veg,medium,24
SU003245,male,35,158.5,52.2,meso,gain,low,non-veg,low,20.8
SU003246,female,55,164.8,63.7,endo,maintain,med,non-veg,medium,23.5
SU003247,female,36,162.9,67.4,endo,gain,low,veg,high,25.4
SU003248,male,44,170.5,70.8,endo,maintain,high,non-veg,high,24.4
SU003249,female,60,165.7,62.4,endo,loss,high,non-veg,medium,22.7
SU003250,female,51,155.6,46.5,ecto,maintain,low,non-veg,medium,19.2
SU003251,male,22,181.1,86.2,endo,loss,med,non-veg,low,26.3
SU003252,female,19,170,61.8,meso,loss,low,veg,low,21.4
SU003253,female,20,160.1,48.3,ecto,gain,low,non-veg,medium,18.8
SU003254,female,22,164.2,59.9,meso,maintain,med,veg,medium,22.2
SU003255,male,22,169.8,73.9,endo,maintain,low,non-veg,low,25.6
SU003256,female,52,153.4,55.5,endo,maintain,low,non-veg,low,23.6
SU003257,female,50,157.9,49.7,meso,gain,low,non-veg,high,19.9
SU003258,male,39,179,64.3,ecto,maintain,high,non-veg,medium,20.1
SU003259,male,38,164,62,endo,maintain,med,non-veg,high,23.1
SU003260,male,52,165.7,64.3,endo,maintain,med,veg,low,23.4
SU003261,male,57,172.1,66.5,meso,gain,high,non-veg,high,22.5
SU003262,male,45,168.4,68.7,endo,gain,med,non-veg,low,24.2
SU003263,female,52,156.4,50.9,meso,maintain,med,non-veg,medium,20.8
SU003264,male,33,177.8,61.1,ecto,maintain,med,non-veg,medium,19.3
SU003265,male,18,168.4,63.8,meso,maintain,med,veg,low,22.5
SU003266,female,48,155.8,43.3,ecto,gain,high,veg,high,17.8
SU003267,female,49,157,51.7,meso,loss,med,veg,medium,21
SU003268,male,47,176.8,61.1,ecto,gain,med,non-veg,low,19.5
SU003269,female,19,165.3,57.8,meso,gain,low,veg,high,21.2
SU003270,male,55,171,69.9,endo,loss,high,non-veg,medium,23.9
SU003271,female,53,152.2,46.5,meso,maintain,high,non-veg,medium,20.1
SU003272,male,51,162.9,53.8,meso,gain,med,non-veg,medium,20.3
SU003273,female,50,159.9,55.1,meso,maintain,high,non-veg,medium,21.6
SU003274,male,28,167.9,56.2,ecto,loss,med,non-veg,medium,19.9
SU003275,female,28,150.4,42.9,ecto,gain,med,non-veg,medium,19
SU003276,male,49,165.7,56.6,meso,gain,med,non-veg,low,20.6
SU003277,male,32,172.8,73.7,endo,gain,low,non-veg,medium,24.7
SU003278,female,27,174.4,65.8,meso,gain,low,non-veg,medium,21.6
SU003279,male,20,173.3,68,meso,maintain,low,veg,high,22.6
SU003280,female,19,164.7,52.2,ecto,gain,med,non-veg,medium,19.2
SU003281,female,41,148.8,43.3,meso,gain,med,non-veg,medium,19.6
SU003282,female,57,153.7,50.3,meso,loss,high,veg,medium,21.3
SU003283,female,26,151.7,48.1,meso,gain,med,non-veg,medium,20.9
SU003284,male,57,181.5,74.5,meso,maintain,low,veg,high,22.6
SU003285,male,47,172.4,74.7,endo,loss,med,non-veg,medium,25.1
SU003286,male,57,169.7,62.7,meso,maintain,low,veg,high,21.8
SU003287,female,27,154.2,44.5,ecto,maintain,low,non-veg,medium,18.7
SU003288,male,19,173,63.6,meso,maintain,med,veg,high,21.3
SU003289,male,29,175.5,69.6,meso,loss,low,veg,high,22.6
SU003290,male,45,168.6,54,ecto,maintain,med,non-veg,low,19
SU003291,male,53,166.8,68.3,endo,maintain,med,non-veg,low,24.5
SU003292,female,48,160.7,53.2,meso,loss,low,veg,high,20.6
SU003293,female,44,160.8,48.2,ecto,gain,med,non-veg,high,18.6
SU003294,male,34,168,69.8,endo,maintain,med,non-veg,low,24.7
SU003295,female,29,160.8,58.4,endo,loss,med,non-veg,low,22.6
SU003296,male,28,183.1,78.5,meso,loss,high,non-veg,medium,23.4
SU003297,female,55,153.9,55.6,endo,maintain,med,veg,medium,23.5
SU003298,female,44,155.4,47.9,meso,gain,med,veg,high,19.8
SU003299,male,50,161.8,48.4,ecto,gain,med,veg,medium,18.5
SU003300,male,32,167.8,73.2,endo,gain,high,non-veg,medium,26
SU003301,male,48,164.3,54.3,ecto,maintain,high,veg,medium,20.1
SU003302,female,36,156.8,44.5,ecto,maintain,high,veg,low,18.1
SU003303,male,35,167.4,68.4,endo,maintain,low,non-veg,low,24.4
SU003304,female,21,160.2,59.8,endo,gain,med,veg,high,23.3
SU003305,female,27,151,42.1,ecto,gain,high,non-veg,low,18.5
SU003306,male,23,179,69.8,meso,gain,high,non-veg,high,21.8
SU003307,female,19,160.3,60.2,endo,maintain,med,non-veg,medium,23.4
SU003308,male,40,169.9,65.9,meso,maintain,low,non-veg,high,22.8
SU003309,male,26,162.1,61.4,endo,maintain,low,non-veg,low,23.4
SU003310,male,55,172.4,64.7,meso,loss,high,veg,low,21.8
SU003311,male,37,165.2,51.5,ecto,gain,low,non-veg,medium,18.9
SU003312,male,57,170.5,66.7,endo,maintain,low,non-veg,medium,22.9
SU003313,male,27,175.7,71.1,meso,maintain,high,non-veg,high,23
SU003314,female,38,164.5,66,endo,maintain,low,non-veg,low,24.4
SU003315,male,31,165.2,69.7,endo,maintain,med,veg,high,25.5
SU003316,female,30,163.3,55.5,meso,loss,med,non-veg,low,20.8
SU003317,female,33,163.9,57.1,meso,maintain,med,non-veg,medium,21.3
SU003318,female,24,157.1,50,meso,maintain,med,veg,low,20.3
SU003319,female,28,159.4,51.3,meso,maintain,med,veg,medium,20.2
SU003320,female,34,160,59.2,endo,loss,med,veg,low,23.1
SU003321,female,22,170.3,59.4,ecto,loss,med,veg,medium,20.5
SU003322,male,43,166.1,60.3,meso,maintain,low,veg,medium,21.9
SU003323,female,34,160.3,51.2,ecto,gain,med,non-veg,medium,19.9
SU003324,male,49,158.3,54.5,meso,maintain,high,non-veg,low,21.7
SU003325,female,35,159.3,64,endo,gain,high,non-veg,medium,25.2
SU003326,male,56,172.4,69.9,endo,loss,med,veg,medium,23.5
SU003327,female,55,169.7,62.4,meso,gain,low,veg,low,21.7
SU003328,male,42,159.8,57,endo,maintain,low,non-veg,high,22.3
SU003329,female,19,158,60.2,endo,gain,med,veg,high,24.1
SU003330,male,52,170.5,59.3,ecto,maintain,low,non-veg,high,20.4
SU003331,male,33,182.6,69.2,ecto,loss,med,veg,medium,20.8
SU003332,female,29,149,48.5,endo,maintain,high,veg,medium,21.8
SU003333,female,29,155.2,47.9,meso,maintain,med,veg,high,19.9
SU003334,female,40,162.4,67.1,endo,loss,low,veg,medium,25.4
SU003335,male,59,173.9,73,endo,loss,low,veg,medium,24.1
SU003336,female,25,150.9,51,endo,gain,med,non-veg,high,22.4
SU003337,female,23,167.6,63.6,meso,loss,med,veg,low,22.6
SU003338,female,58,160.6,53.1,meso,gain,med,non-veg,high,20.6
SU003339,female,53,157.6,48.7,ecto,maintain,med,non-veg,low,19.6
SU003340,female,27,151.8,50.4,endo,loss,high,non-veg,low,21.9
SU003341,female,40,159,56.8,endo,gain,med,non-veg,medium,22.5
SU003342,female,35,158.4,51.7,meso,maintain,high,non-veg,high,20.6
SU003343,male,51,164,61.1,endo,maintain,high,non-veg,medium,22.7
SU003344,male,49,170.9,62.5,meso,maintain,low,non-veg,low,21.4
SU003345,female,42,157.9,52.5,meso,maintain,low,veg,medium,21.1
SU003346,female,29,159.9,55.2,meso,maintain,low,non-veg,low,21.6
SU003347,female,29,149.3,41,ecto,gain,high,non-veg,high,18.4
SU003348,male,48,167.8,59,meso,gain,high,non-veg,medium,21
SU003349,male,23,181.9,81.9,endo,maintain,med,non-veg,low,24.8
SU003350,male,57,170,62.6,meso,gain,med,non-veg,low,21.7
SU003351,male,53,176.7,80.4,endo,maintain,high,non-veg,medium,25.8
SU003352,male,24,174,77.4,endo,loss,low,veg,medium,25.6
SU003353,male,46,165.2,52.3,ecto,gain,low,non-veg,low,19.2
SU003354,female,55,152.6,43.6,ecto,gain,low,non-veg,high,18.7
SU003355,male,35,166.9,59.8,meso,maintain,med,non-veg,medium,21.5
SU003356,male,57,172.3,67.4,meso,maintain,low,non-veg,medium,22.7
SU003357,female,38,166.8,58.1,meso,loss,med,non-veg,medium,20.9
SU003358,female,49,164.3,56.1,meso,maintain,med,non-veg,high,20.8
SU003359,male,27,174.1,57.5,ecto,gain,med,veg,medium,19
SU003360,female,40,159.7,45.7,ecto,gain,high,non-veg,low,17.9
SU003361,male,47,168,68.3,endo,maintain,high,non-veg,low,24.2
SU003362,male,35,175.7,69.5,meso,loss,med,non-veg,low,22.5
SU003363,male,21,170.3,63.9,meso,loss,med,non-veg,low,22
SU003364,male,49,161.9,58.2,meso,maintain,low,veg,low,22.2
SU003365,male,51,173.7,57.6,ecto,gain,low,non-veg,high,19.1
SU003366,male,24,180.8,67.2,ecto,maintain,high,non-veg,high,20.6
SU003367,male,18,173.5,67.7,meso,loss,med,veg,low,22.5
SU003368,male,30,171.4,58.1,ecto,gain,med,non-veg,medium,19.8
SU003369,male,52,167.6,55,ecto,gain,med,non-veg,low,19.6
SU003370,female,47,165.3,53.7,ecto,gain,low,non-veg,high,19.7
SU003371,male,48,180.3,79.1,endo,maintain,med,non-veg,low,24.3
SU003372,female,37,158.8,53.8,meso,maintain,high,veg,medium,21.3
SU003373,male,47,170.1,62.7,meso,maintain,low,veg,medium,21.7
SU003374,female,51,151.8,46.7,meso,maintain,med,veg,high,20.3
SU003375,male,32,168.8,60.2,meso,loss,med,non-veg,high,21.1
SU003376,female,19,153.5,44.9,ecto,gain,low,non-veg,high,19.1
SU003377,female,41,166.4,70.6,endo,maintain,med,non-veg,low,25.5
SU003378,female,58,160.5,53.3,meso,maintain,low,non-veg,low,20.7
SU003379,male,37,166.7,68.6,endo,gain,med,non-veg,low,24.7
SU003380,male,32,169.9,60.9,meso,loss,low,veg,medium,21.1
SU003381,female,54,144.3,43.2,endo,maintain,low,non-veg,medium,20.7
SU003382,female,56,152.3,43.5,ecto,gain,low,non-veg,medium,18.8
SU003383,female,60,160.4,55.7,meso,loss,low,non-veg,medium,21.6
SU003384,male,47,173.9,79.6,endo,maintain,med,non-veg,medium,26.3
SU003385,female,60,163.8,68.2,endo,maintain,low,non-veg,low,25.4
SU003386,male,56,170.7,72.3,endo,loss,med,non-veg,high,24.8
SU003387,male,37,171.9,67.1,meso,loss,med,non-veg,high,22.7
SU003388,female,37,155.9,57.6,endo,loss,med,non-veg,high,23.7
SU003389,female,50,170.7,65.4,meso,maintain,med,non-veg,low,22.4
SU003390,male,56,171.4,59.6,ecto,maintain,low,non-veg,high,20.3
SU003391,female,58,163.8,63.9,endo,gain,low,veg,high,23.8
SU003392,female,34,151.3,52.2,endo,maintain,med,non-veg,high,22.8
SU003393,male,38,159.6,46.1,ecto,maintain,high,veg,medium,18.1
SU003394,female,46,165.2,57.1,meso,maintain,med,non-veg,medium,20.9
SU003395,male,34,172.4,62.9,meso,maintain,med,non-veg,medium,21.2
SU003396,male,33,173.7,59,ecto,maintain,high,non-veg,high,19.6
SU003397,male,34,164.1,62.1,endo,loss,low,non-veg,medium,23.1
SU003398,male,40,170.6,63.6,meso,loss,high,non-veg,low,21.9
SU003399,female,37,158.2,52.3,meso,maintain,low,non-veg,high,20.9
SU003400,female,47,158.9,50.8,meso,loss,high,veg,high,20.1
SU003401,male,25,174.5,73.5,endo,maintain,low,non-veg,high,24.1
SU003402,female,50,154.4,46.7,meso,gain,med,non-veg,high,19.6
SU003403,female,25,163.5,58.4,meso,maintain,med,veg,medium,21.8
SU003404,male,32,166.9,58.2,meso,maintain,low,veg,high,20.9
SU003405,female,30,170.7,74.6,endo,gain,low,non-veg,high,25.6
SU003406,male,52,176.9,63.4,ecto,loss,med,veg,high,20.3
SU003407,female,56,161.2,57.2,meso,maintain,med,veg,medium,22
SU003408,male,60,166.3,66.4,endo,maintain,high,veg,high,24
SU003409,female,60,157.4,53.5,meso,maintain,med,non-veg,medium,21.6
SU003410,female,19,157.8,50.2,meso,maintain,high,veg,medium,20.2
SU003411,male,26,177.1,65.5,ecto,maintain,low,non-veg,low,20.9
SU003412,female,20,165.8,60.2,meso,gain,high,non-veg,medium,21.9
SU003413,female,49,160,53.4,meso,loss,med,non-veg,high,20.9
SU003414,male,44,172.7,77.7,endo,gain,med,non-veg,medium,26.1
SU003415,female,22,158.2,53.2,meso,maintain,med,veg,low,21.3
SU003416,male,60,171.4,66.6,meso,maintain,high,non-veg,high,22.7
SU003417,male,30,172.9,61.8,ecto,loss,low,non-veg,high,20.7
SU003418,male,32,164.1,52.3,ecto,gain,low,non-veg,medium,19.4
SU003419,male,19,165.8,70.7,endo,maintain,med,non-veg,medium,25.7
SU003420,female,28,164.3,51.6,ecto,gain,low,veg,low,19.1
SU003421,female,35,159.8,63,endo,maintain,high,non-veg,high,24.7
SU003422,male,57,181.9,76.3,meso,maintain,low,veg,high,23.1
SU003423,female,34,150.8,42.2,ecto,gain,high,veg,medium,18.6
SU003424,male,44,166.1,66.3,endo,maintain,med,non-veg,medium,24
SU003425,female,54,162.9,57.3,meso,loss,med,veg,high,21.6
SU003426,female,47,161.6,60.8,endo,loss,high,non-veg,medium,23.3
SU003427,female,47,159,52.5,meso,gain,med,veg,medium,20.8
SU003428,female,49,161.5,48.7,ecto,gain,high,non-veg,medium,18.7
SU003429,female,55,167.5,72.5,endo,loss,low,non-veg,medium,25.8
SU003430,female,42,167.9,53.1,ecto,gain,med,non-veg,low,18.8
SU003431,male,35,181,81.8,endo,loss,med,non-veg,high,25
SU003432,female,41,159.9,52.8,meso,loss,high,non-veg,high,20.7
SU003433,female,49,162.3,60.5,endo,loss,low,non-veg,low,23
SU003434,female,20,163,50,ecto,maintain,low,non-veg,high,18.8
SU003435,male,46,176.9,65.1,ecto,gain,med,non-veg,medium,20.8
SU003436,female,30,166.8,71.4,endo,loss,low,veg,medium,25.7
SU003437,male,36,177.8,72.7,meso,gain,low,veg,high,23
SU003438,female,34,165.7,70.2,endo,maintain,low,veg,high,25.6
SU003439,male,35,167.3,71.8,endo,gain,high,non-veg,high,25.7
SU003440,female,48,159.6,55.1,meso,loss,med,non-veg,medium,21.6
SU003441,male,45,183.2,88.7,endo,maintain,low,veg,medium,26.4
SU003442,male,59,167.6,57,ecto,loss,low,non-veg,medium,20.3
SU003443,female,40,163.4,63,endo,maintain,med,non-veg,high,23.6
SU003444,female,40,151.6,52.4,endo,maintain,med,non-veg,medium,22.8
SU003445,male,49,175.7,74.8,endo,loss,low,veg,high,24.2
SU003446,female,51,163.8,60.2,meso,maintain,med,non-veg,medium,22.4
SU003447,female,32,164.7,57.6,meso,maintain,med,non-veg,medium,21.2
SU003448,female,20,160.2,55.3,meso,maintain,med,non-veg,medium,21.5
SU003449,female,23,170.4,61.5,meso,gain,low,non-veg,medium,21.2
SU003450,female,56,165.1,50.5,ecto,gain,med,non-veg,low,18.5
SU003451,male,48,176.1,78.4,endo,loss,med,non-veg,medium,25.3
SU003452,female,23,158.8,48.2,ecto,gain,low,veg,high,19.1
SU003453,female,47,154.8,50.8,meso,maintain,high,veg,medium,21.2
SU003454,female,32,155.6,44.8,ecto,gain,low,veg,medium,18.5
SU003455,female,19,158.4,47.8,ecto,gain,med,non-veg,high,19.1
SU003456,female,53,164.7,55.9,meso,gain,med,non-veg,medium,20.6
SU003457,female,21,154.6,55.3,endo,maintain,high,non-veg,low,23.1
SU003458,female,45,166,67.5,endo,loss,low,veg,high,24.5
SU003459,male,31,171.8,60.7,ecto,loss,low,veg,medium,20.6
SU003460,female,31,161.7,57.7,meso,maintain,high,non-veg,high,22.1
SU003461,female,53,161.1,54.5,meso,maintain,med,non-veg,medium,21
SU003462,female,43,160,46.7,ecto,gain,med,non-veg,high,18.2
SU003463,male,25,180.2,78.1,endo,gain,low,non-veg,medium,24.1
SU003464,female,52,167.8,54.4,ecto,gain,med,veg,medium,19.3
SU003465,male,56,166.9,56.2,ecto,maintain,high,non-veg,high,20.2
SU003466,male,43,178.1,69.3,meso,loss,high,veg,medium,21.8
SU003467,male,30,173.8,62.3,ecto,maintain,high,veg,medium,20.6
SU003468,male,51,167.5,58.7,meso,maintain,high,non-veg,medium,20.9
SU003469,male,19,162.7,61.9,endo,maintain,med,non-veg,medium,23.4
SU003470,male,42,173.5,61.1,ecto,maintain,high,veg,medium,20.3
SU003471,female,53,164,65.5,endo,loss,med,non-veg,medium,24.4
SU003472,male,31,174,75.7,endo,loss,med,non-veg,medium,25
SU003473,female,47,155.1,47.4,meso,gain,med,non-veg,medium,19.7
SU003474,female,23,165.9,60.9,meso,gain,high,veg,medium,22.1
SU003475,male,53,174.4,67.7,meso,loss,med,veg,high,22.3
SU003476,female,43,156.9,44.7,ecto,maintain,high,veg,low,18.2
SU003477,female,51,166.9,64.7,endo,loss,low,veg,low,23.2
SU003478,male,23,170.8,60.1,ecto,maintain,med,non-veg,low,20.6
SU003479,female,47,155.8,48.1,meso,gain,low,non-veg,high,19.8
SU003480,female,32,153.4,48.5,meso,maintain,high,non-veg,medium,20.6
SU003481,male,42,175.6,66,meso,loss,high,non-veg,medium,21.4
SU003482,female,32,161.1,55.3,meso,gain,low,non-veg,medium,21.3
SU003483,female,41,151.3,45.9,meso,maintain,med,non-veg,high,20.1
SU003484,female,47,170,54.2,ecto,gain,low,veg,medium,18.8
SU003485,female,31,163.3,57,meso,maintain,low,non-veg,medium,21.4
SU003486,female,22,152.7,41.3,ecto,maintain,med,veg,medium,17.7
SU003487,female,48,162.2,60.4,endo,gain,high,non-veg,medium,23
SU003488,female,35,169,68.9,endo,maintain,low,non-veg,low,24.1
SU003489,female,40,151.3,45.6,meso,gain,high,non-veg,high,19.9
SU003490,female,46,159,51.7,meso,gain,low,non-veg,high,20.5
SU003491,female,38,155.7,48.5,meso,gain,med,veg,low,20
SU003492,female,51,164.9,57.4,meso,loss,low,veg,medium,21.1
SU003493,female,40,154.3,44.1,ecto,maintain,high,veg,high,18.5
SU003494,female,43,159.1,53.7,meso,maintain,low,non-veg,low,21.2
SU003495,male,35,184,80.4,endo,loss,low,veg,low,23.7
SU003496,female,31,157.5,44.5,ecto,gain,high,veg,low,17.9
SU003497,male,44,168.3,60.2,meso,maintain,low,non-veg,medium,21.3
SU003498,female,59,161.7,54.9,meso,maintain,med,non-veg,high,21
SU003499,male,33,175.4,60.9,ecto,maintain,high,veg,medium,19.8
SU003500,male,21,165,55.9,meso,loss,med,veg,high,20.5
SU003501,male,58,175.8,67.4,meso,gain,low,non-veg,low,21.8
SU003502,female,55,156.2,54.6,endo,loss,med,non-veg,low,22.4
SU003503,male,45,169.3,58.9,ecto,maintain,low,non-veg,medium,20.5
SU003504,male,39,168.1,56,ecto,maintain,high,veg,high,19.8
SU003505,male,29,166.9,63.8,endo,loss,low,non-veg,medium,22.9
SU003506,male,28,180.7,75.3,meso,maintain,low,non-veg,high,23.1
SU003507,male,30,186.9,75.1,meso,maintain,low,non-veg,medium,21.5
SU003508,male,33,168.7,63,meso,maintain,high,non-veg,medium,22.1
SU003509,male,49,175.2,70.3,meso,maintain,med,non-veg,high,22.9
SU003510,female,20,155.3,50.7,meso,maintain,high,non-veg,high,21
SU003511,female,50,160.8,61,endo,gain,high,veg,medium,23.6
SU003512,female,18,153.4,54.1,endo,maintain,high,non-veg,medium,23
SU003513,male,25,168.9,74.3,endo,loss,med,non-veg,low,26
SU003514,male,45,166.9,58.8,meso,maintain,med,non-veg,medium,21.1
SU003515,female,20,158.9,55.6,meso,gain,med,non-veg,high,22
SU003516,male,47,171.3,63.2,meso,maintain,med,veg,high,21.5
SU003517,male,25,178.6,71.4,meso,maintain,low,non-veg,medium,22.4
SU003518,female,30,155.1,43.4,ecto,gain,high,non-veg,low,18
SU003519,female,40,158.1,46.3,ecto,gain,low,veg,medium,18.5
SU003520,male,29,169.7,65,meso,maintain,low,veg,low,22.6
SU003521,female,31,161.7,52.4,ecto,loss,high,veg,low,20
SU003522,male,42,173.7,78.4,endo,maintain,low,non-veg,medium,26
SU003523,male,54,162.7,49.2,ecto,gain,high,non-veg,medium,18.6
SU003524,female,49,158.2,53.7,meso,maintain,high,non-veg,medium,21.5
SU003525,female,58,163,54.7,meso,maintain,low,non-veg,medium,20.6
SU003526,male,45,173.8,70.7,endo,maintain,high,non-veg,high,23.4
SU003527,female,41,158.7,55,meso,maintain,med,non-veg,high,21.8
SU003528,male,21,169.9,73.9,endo,maintain,low,non-veg,high,25.6
SU003529,female,34,169.4,61.2,meso,maintain,med,veg,high,21.3
SU003530,male,38,172.9,65,meso,maintain,med,veg,medium,21.7
SU003531,male,39,168.8,57,ecto,gain,high,non-veg,high,20
SU003532,male,41,176.6,80.2,endo,loss,med,veg,low,25.7
SU003533,male,46,162.3,54.8,meso,maintain,low,non-veg,high,20.8
SU003534,male,41,162,48.2,ecto,maintain,med,veg,medium,18.4
SU003535,male,48,170.8,62.9,meso,gain,med,veg,low,21.6
SU003536,female,54,165.2,60.8,meso,loss,med,non-veg,high,22.3
SU003537,female,26,156.5,45.1,ecto,maintain,med,non-veg,medium,18.4
SU003538,male,28,172.2,68.5,endo,maintain,med,veg,high,23.1
SU003539,male,27,176.5,68,meso,loss,med,non-veg,low,21.8
SU003540,male,35,173.9,58.8,ecto,gain,high,non-veg,low,19.4
SU003541,female,53,164.3,51.7,ecto,maintain,low,non-veg,high,19.2
SU003542,male,45,168.3,71.9,endo,gain,high,non-veg,low,25.4
SU003543,female,44,160.3,55.9,meso,maintain,low,non-veg,medium,21.8
SU003544,male,50,166.9,57.8,meso,gain,med,veg,low,20.7
SU003545,female,53,156.3,51,meso,gain,low,non-veg,medium,20.9
SU003546,male,22,169.9,65.3,meso,gain,med,non-veg,high,22.6
SU003547,female,59,160.3,52,meso,loss,high,veg,medium,20.2
SU003548,male,29,168,53.2,ecto,gain,med,veg,medium,18.8
SU003549,male,31,179.5,84.7,endo,maintain,med,non-veg,low,26.3
SU003550,female,51,155.2,45.3,ecto,gain,med,non-veg,medium,18.8
SU003551,female,46,151.8,45.6,meso,gain,med,non-veg,medium,19.8
SU003552,male,18,177.6,67.7,meso,maintain,low,non-veg,low,21.5
SU003553,female,36,162.7,57.2,meso,loss,low,non-veg,medium,21.6
SU003554,male,49,168.2,62.3,meso,maintain,med,veg,medium,22
